league,season,player,team,position,position_group,age,minutes,PC1,PC2,PC3,pca1_shooting_score,pca2_team_success_score,pca3_misc_performance_score,observed_features,imputed_features,pca1_observed_features,pca1_imputed_features,pca2_observed_features,pca2_imputed_features,pca3_observed_features,pca3_imputed_features,shooting_goals_per90,shots_per90,shots_on_target_per90,shots_on_target_pct,goals_per_shot,goals_per_shot_on_target,penalties_scored_per90,penalty_attempts_per90,points_per_match,team_goals_for_per90,team_goals_against_per90,plus_minus_per90,on_off_per90,yellow_cards_per90,red_cards_per90,second_yellow_cards_per90,fouls_committed_per90,fouls_drawn_per90,offsides_per90,crosses_per90,interceptions_per90,tackles_won_per90,own_goals_per90
GER-Bundesliga,2025-2026,Konrad Laimer,Bayern Munich,DF,DF,28.0,1994.0,0.0672314060823362,3.02211426310062,0.5050448269192589,0.0672314060823362,3.02211426310062,0.5050448269192589,23,0,8,0,5,0,10,0,0.1354062186559679,0.7673019057171514,0.36108324974924777,47.05882352941176,0.17647058823529413,0.375,0.0,0.0,2.72,3.881644934804413,0.9027081243731193,2.978936810431294,1.29,0.4062186559679037,0.0,0.0,1.3089267803410232,0.4062186559679037,0.18054162487462388,1.7151454363089267,0.7673019057171514,1.1283851554663993,0.0
GER-Bundesliga,2025-2026,Lennart Karl,Bayern Munich,MF,MF,17.0,1281.0,1.110876311638873,2.4444476254685834,-0.6137047476003783,1.110876311638873,2.4444476254685834,-0.6137047476003783,23,0,8,0,5,0,10,0,0.351288056206089,2.9508196721311477,1.4754098360655739,50.0,0.11904761904761904,0.23809523809523808,0.0,0.0,2.58,3.51288056206089,0.9836065573770492,2.529274004683841,0.0,0.0702576112412178,0.0,0.0,0.351288056206089,0.7728337236533958,0.2810304449648712,2.037470725995316,0.7728337236533958,1.053864168618267,0.0
GER-Bundesliga,2025-2026,Leon Goretzka,Bayern Munich,MF,MF,30.0,1947.0,0.21652072374089698,2.3535116588971667,-0.11539683762363945,0.21652072374089698,2.3535116588971667,-0.11539683762363945,23,0,8,0,5,0,10,0,0.23112480739599384,1.617873651771957,0.5084745762711864,31.428571428571427,0.14285714285714285,0.45454545454545453,0.0,0.0,2.65,3.3281972265023114,0.9244992295839753,2.403697996918336,-0.35,0.18489984591679506,0.0,0.0,0.6933744221879815,0.7395993836671803,0.09244992295839753,0.3235747303543914,1.201848998459168,0.8782742681047766,0.0
GER-Bundesliga,2025-2026,Luis Díaz,Bayern Munich,MF,MF,28.0,2447.0,1.4494814622098393,2.478813309700733,0.7154268118632491,1.4494814622098393,2.478813309700733,0.7154268118632491,23,0,8,0,5,0,10,0,0.551695954229669,3.236616264814058,1.3608500204331835,42.04545454545455,0.17045454545454544,0.40540540540540543,0.0,0.0,2.66,3.6044135676338374,1.06661217817736,2.5378013894564773,0.04,0.25745811197384555,0.03677973028197793,0.03677973028197793,1.2872905598692277,1.3976297507151614,0.9562729873314262,1.6550878626890069,0.6252554147936249,0.4781364936657131,0.0
GER-Bundesliga,2025-2026,Manuel Neuer,Bayern Munich,GK,GK,39.0,1859.0,-0.7182292261674995,2.966755713432714,-1.833760272523019,-0.7182292261674995,2.966755713432714,-1.833760272523019,20,3,5,3,5,0,10,0,0.0,0.0,0.0,,,,0.0,0.0,2.73,3.921463152232383,0.9682625067240452,2.9532006455083377,1.08,0.0,0.0,0.0,0.0,0.09682625067240452,0.0,0.0,0.0,0.0,0.0
GER-Bundesliga,2025-2026,Michael Olise,Bayern Munich,MF,MF,23.0,2316.0,1.8737555560886605,2.644628198114258,0.17697861768125545,1.8737555560886605,2.644628198114258,0.17697861768125545,23,0,8,0,5,0,10,0,0.582901554404145,3.9637305699481864,1.9430051813471503,49.01960784313725,0.14705882352941177,0.3,0.0,0.0,2.59,3.6528497409326426,0.9715025906735751,2.6813471502590676,0.62,0.31088082901554404,0.0,0.0,1.2435233160621761,2.2538860103626943,0.27202072538860106,5.6735751295336785,0.5440414507772021,0.4274611398963731,0.0
GER-Bundesliga,2025-2026,Nicolas Jackson,Bayern Munich,FW,FW,24.0,1007.0,2.129256458117325,2.229111338907209,0.32521221310452003,2.129256458117325,2.229111338907209,0.32521221310452003,23,0,8,0,5,0,10,0,0.7149950347567031,3.3962264150943398,1.8768619662363455,55.26315789473685,0.21052631578947367,0.38095238095238093,0.0,0.0,2.52,3.3068520357497517,0.9831181727904668,2.323733862959285,-0.31,0.17874875868917578,0.08937437934458789,0.0,1.3406156901688182,0.8937437934458788,0.7149950347567031,0.6256206554121152,0.35749751737835156,0.35749751737835156,0.0
GER-Bundesliga,2025-2026,Raphaël Guerreiro,Bayern Munich,MF,MF,31.0,784.0,1.5131307601383555,2.8826257994332214,-1.2392267318336951,1.5131307601383555,2.8826257994332214,-1.2392267318336951,23,0,8,0,5,0,10,0,0.5739795918367347,1.3775510204081634,0.5739795918367347,41.66666666666667,0.4166666666666667,1.0,0.0,0.0,3.0,3.558673469387755,0.8035714285714286,2.7551020408163267,0.3,0.0,0.0,0.0,0.34438775510204084,0.22959183673469388,0.11479591836734694,0.5739795918367347,0.11479591836734694,0.8035714285714286,0.0
GER-Bundesliga,2025-2026,Sacha Boey,Bayern Munich,DF,DF,24.0,463.0,-1.0452825082476846,2.390532812655405,0.5974226300305486,-1.0452825082476846,2.390532812655405,0.5974226300305486,22,1,7,1,5,0,10,0,0.0,1.1663066954643628,0.0,0.0,0.0,,0.0,0.0,3.0,2.7213822894168467,0.5831533477321814,2.138228941684665,-0.46,0.19438444924406048,0.0,0.0,1.9438444924406046,1.5550755939524838,0.0,1.1663066954643628,1.3606911447084233,0.7775377969762419,0.0
GER-Bundesliga,2025-2026,Serge Gnabry,Bayern Munich,MF,MF,30.0,1219.0,1.4536656548036146,2.4805625691079243,-0.9268412969748497,1.4536656548036146,2.4805625691079243,-0.9268412969748497,23,0,8,0,5,0,10,0,0.5906480721903199,3.6915504511894994,1.25512715340443,34.0,0.16,0.47058823529411764,0.0,0.0,2.71,3.5438884331419196,1.03363412633306,2.51025430680886,-0.03,0.07383100902378999,0.0,0.0,0.6644790812141099,0.44298605414273995,0.44298605414273995,1.5504511894995898,0.29532403609515995,0.7383100902379,0.0
GER-Bundesliga,2025-2026,Tom Bischof,Bayern Munich,"DF,MF",DF,20.0,1302.0,0.17107036166325923,2.7162729843878344,0.026208289032446427,0.17107036166325923,2.7162729843878344,0.026208289032446427,23,0,8,0,5,0,10,0,0.2073732718894009,2.0737327188940093,0.6221198156682027,30.0,0.1,0.3333333333333333,0.0,0.0,2.65,3.6635944700460827,0.8986175115207373,2.7649769585253456,0.41,0.1382488479262673,0.0,0.0,1.0368663594470047,0.6221198156682027,0.06912442396313365,1.7972350230414746,1.0368663594470047,1.2442396313364055,0.0
GER-Bundesliga,2025-2026,Carney Chukwuemeka,Dortmund,"MF,FW",MF,21.0,919.0,0.0077073317644584345,1.6366313993212784,0.2737834727300389,0.0077073317644584345,1.6366313993212784,0.2737834727300389,23,0,8,0,5,0,10,0,0.19586507072905332,1.7627856365614798,0.19586507072905332,11.11111111111111,0.1111111111111111,1.0,0.0,0.0,2.32,2.05658324265506,0.6855277475516867,1.3710554951033733,0.45,0.19586507072905332,0.0,0.0,1.0772578890097932,1.4689880304679,0.0,0.09793253536452666,0.5875952121871599,1.4689880304679,0.0
GER-Bundesliga,2025-2026,Daniel Svensson,Dortmund,MF,MF,23.0,2454.0,-0.2747471143432321,1.0452725208538778,-0.5058915933505647,-0.2747471143432321,1.0452725208538778,-0.5058915933505647,23,0,8,0,5,0,10,0,0.07334963325183375,0.4400977995110024,0.1466992665036675,33.33333333333333,0.16666666666666666,0.5,0.0,0.0,2.12,1.980440097799511,1.0268948655256724,0.9535452322738386,-0.53,0.0,0.0,0.0,1.0268948655256724,0.8068459657701712,0.07334963325183375,4.7310513447432765,0.7334963325183375,0.9535452322738386,0.0
GER-Bundesliga,2025-2026,Emre Can,Dortmund,DF,DF,31.0,621.0,4.822584861718477,1.0900328491561917,1.313242642062625,4.822584861718477,1.0900328491561917,1.313242642062625,23,0,8,0,5,0,10,0,0.43478260869565216,0.7246376811594203,0.5797101449275363,80.0,0.6,0.75,0.43478260869565216,0.43478260869565216,1.7800000000000002,2.318840579710145,1.1594202898550725,1.1594202898550725,0.13,0.43478260869565216,0.0,0.0,1.4492753623188406,1.4492753623188406,0.0,0.2898550724637681,1.8840579710144927,1.1594202898550725,0.0
GER-Bundesliga,2025-2026,Felix Nmecha,Dortmund,MF,MF,24.0,2176.0,-0.3161784861342736,1.133271990129783,-0.3381873509146659,-0.3161784861342736,1.133271990129783,-0.3381873509146659,23,0,8,0,5,0,10,0,0.08272058823529412,1.364889705882353,0.28952205882352944,21.21212121212121,0.06060606060606061,0.2857142857142857,0.0,0.04136029411764706,2.31,2.109375,1.1580882352941178,0.9512867647058824,-0.37,0.0,0.0,0.0,1.1580882352941178,0.9099264705882353,0.08272058823529412,0.28952205882352944,1.0340073529411764,0.9512867647058824,0.0
